cluster	status	loglr	df	p	p.adjust	genes
chr22:clu_853_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	CARD10
chr22:clu_854_-	Not enough valid samples	NA	NA	NA	NA	NA
chr22:clu_855_-	Not enough valid samples	NA	NA	NA	NA	NA
chr22:clu_856_-	Success	0.45758740238216	4	0.922373723429351	0.986227045438382	ANKRD54
chr22:clu_857_-	Not enough valid samples	NA	NA	NA	NA	ANKRD54
chr22:clu_858_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	C22orf23
chr22:clu_859_-	Success	0.426588749477048	1	0.355654990139602	0.56833372481368	PLA2G6
chr22:clu_860_-	Success	2.29396043755378	2	0.100866195493565	0.258215845958597	PLA2G6
chr22:clu_861_-	Success	3.58982597860995	2	0.027603133540983	0.107912665922198	PLA2G6
chr22:clu_862_-	Success	1.02001824607396	3	0.564138701254595	0.748324816995551	PLA2G6
chr22:clu_863_-	Success	1.13985163451639	2	0.319866475440296	0.531924561991617	PLA2G6
chr22:clu_864_-	Success	0.566172802315123	2	0.567693963388658	0.751037578795614	PLA2G6
chr22:clu_865_-	Success	2.50137454363357	3	0.171595953264973	0.362933956991848	PLA2G6
chr22:clu_866_-	Success	1.0030129386214	2	0.366772711087249	0.578955719973739	PLA2G6
chr22:clu_867_-	Success	5.13305251106613	5	0.0680369795668785	0.200358945443357	PLA2G6
chr22:clu_868_-	Success	42.8474844185876	7	9.44682702431616e-16	1.03484813707809e-13	PLA2G6
chr22:clu_869_-	Success	8.28587093581154	6	0.010992966435237	0.0549081850974273	PLA2G6
chr22:clu_870_-	Success	0.578661436052471	2	0.560648328156962	0.745085299462244	PLA2G6
chr22:clu_871_-	Success	6.3456068147425	5	0.0264508194175672	0.104832023055464	TMEM184B
chr22:clu_872_-	Success	0.00397031234388123	1	0.928994344846494	0.989897801679096	TMEM184B
chr22:clu_873_-	Success	0.134562392835505	2	0.874098339701238	0.958248803619971	TMEM184B
chr22:clu_874_-	Success	18.3441562822991	7	5.37327940245651e-06	0.000106358346687114	TMEM184B
chr22:clu_875_-	Success	6.29678258336344	3	0.00560330404208103	0.0334639444350347	TMEM184B
chr22:clu_876_-	Success	6.75128053040589	2	0.00116938123340516	0.010015620080398	CSNK1E,TPTEP2-CSNK1E
chr22:clu_877_-	Not enough valid samples	NA	NA	NA	NA	TPTEP2,TPTEP2-CSNK1E
chr22:clu_878_-	Success	1.81232189797947	2	0.163274589398823	0.351122740383857	TPTEP2-CSNK1E,TPTEP2
chr22:clu_879_-	Success	0.0106230028482059	1	0.884110777865362	0.964202231557427	TPTEP2-CSNK1E,TPTEP2
chr22:clu_880_-	Success	0.170224962155714	1	0.55956963215674	0.74425826303696	CSNK1E,TPTEP2-CSNK1E
chr22:clu_881_-	Success	32.2647287152067	6	5.38191255217951e-12	3.52768927882308e-10	CSNK1E,TPTEP2-CSNK1E
chr22:clu_882_-	Success	0.878042863068458	2	0.415595493544217	0.62564255704061	CSNK1E,TPTEP2-CSNK1E
chr22:clu_883_-	Success	2.24903970515953	1	0.0339329452559459	0.124688468684887	CSNK1E,TPTEP2-CSNK1E
chr22:clu_884_-	Success	7.59745741420011	6	0.0187937022566233	0.0820352284501378	CSNK1E,TPTEP2,TPTEP2-CSNK1E
chr22:clu_885_-	Success	1.02265372293186	2	0.359639289687858	0.571882539079952	DDX17
chr22:clu_886_-	Success	0.624048071100333	4	0.870118187057223	0.955478773090815	DDX17
chr22:clu_887_-	Success	1.23555999293217	1	0.115955273286093	0.282487534394687	DDX17
chr22:clu_888_-	Not enough valid samples	NA	NA	NA	NA	DMC1
chr22:clu_889_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FAM227A
chr22:clu_890_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FAM227A
chr22:clu_891_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FAM227A
chr22:clu_892_-	Success	7.34035020851456	4	0.00541141319283415	0.0326286284258598	AL021707.2
chr22:clu_893_-	Success	0.758204037951145	1	0.218163868706004	0.421598248124531	JOSD1
chr22:clu_894_-	Not enough valid samples	NA	NA	NA	NA	JOSD1
chr22:clu_895_-	Success	0.852771452395814	2	0.426232011772212	0.6356403992097	SUN2
chr22:clu_896_-	Success	0.0236630844087813	1	0.827783029525818	0.929621711971235	SUN2
chr22:clu_897_-	Success	1.10264827993774	1	0.137537441716237	0.315347297554102	SUN2
chr22:clu_898_-	Success	0.236795931143433	1	0.491339368330103	0.690265873265585	SUN2
chr22:clu_899_-	Success	3.64408287042295	2	0.0261453775605559	0.103923666611949	SUN2
chr22:clu_900_-	Success	0.138514307182959	2	0.870650794619795	0.955812436678566	SUN2
chr22:clu_901_-	Success	1.82009026853848	3	0.303031079265559	0.514588212184583	SUN2
chr22:clu_902_-	Success	0.0917499200200211	1	0.668382626615629	0.825178705374739	SUN2
chr22:clu_903_-	Success	9.84151736516833	6	0.00315291847934256	0.0215773220793176	SUN2
chr22:clu_904_-	Success	7.21667725231964	6	0.0251527142453884	0.101163560231944	DNAL4,SUN2
chr22:clu_905_-	Not enough valid samples	NA	NA	NA	NA	NPTXR
chr22:clu_906_-	Success	3.17901211608523	2	0.0416267572196608	0.143559577701918	CBX6
chr22:clu_907_-	Success	5.33575564950661	2	0.00481626932532521	0.0299025634528683	CBX6
chr22:clu_908_-	Not enough valid samples	NA	NA	NA	NA	CBX7
chr22:clu_909_-	Not enough valid samples	NA	NA	NA	NA	CBX7
chr22:clu_910_-	Not enough valid samples	NA	NA	NA	NA	CBX7
chr22:clu_911_-	Success	1.19817702862201	3	0.494313674668838	0.692657478186135	RPL3
chr22:clu_912_-	Success	1.34810633060169	3	0.440871296655734	0.648672960723411	RPS19BP1
chr22:clu_913_-	Success	1.67187918072977	1	0.0674603560948888	0.199137542488668	RPS19BP1
chr22:clu_914_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	MRTFA
chr22:clu_915_-	Success	1.4854048335913	1	0.0847794126275026	0.230735903319657	MRTFA
chr22:clu_916_-	Success	-0.0249901785464317	2	1	1	MRTFA
chr22:clu_917_-	Success	2.62626486777208	2	0.0723481882435761	0.208147226380365	MRTFA
chr22:clu_918_-	Success	1.23524315162103	4	0.649928360487342	0.811693973424249	MRTFA
chr22:clu_919_-	Success	3.6451313159987	8	0.505663810959681	0.702208401544122	MRTFA
chr22:clu_920_-	Success	1.55754729644286	2	0.210652105270687	0.412223666017865	SLC25A17
chr22:clu_921_-	Success	12.3147830591042	15	0.0551448770262238	0.173238968909627	SLC25A17
chr22:clu_922_-	Success	-1.19165842508664	2	1	1	ST13
chr22:clu_923_-	Success	1.22044752280817	3	0.486067424328731	0.685891439506019	AL035681.1
chr22:clu_924_-	Success	0.476986670730753	1	0.328709975404625	0.540922213358769	RANGAP1
chr22:clu_925_-	Success	7.56859088321653	4	0.00442498854826573	0.0280726117995589	RANGAP1
chr22:clu_926_-	Success	9.85993537983632	5	0.00141036336848135	0.0115615820265538	RANGAP1
chr22:clu_927_-	Success	0.929084695217625	1	0.17283622759891	0.36449246860896	RANGAP1
chr22:clu_928_-	Success	0.158159093277277	1	0.57382872683852	0.756099006647872	RANGAP1
chr22:clu_929_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr22:clu_930_-	Success	19.6585284478651	5	2.05020923816251e-07	5.9187764351177e-06	TOB2
chr22:clu_931_-	Success	8.02289004581689	5	0.00671457790161158	0.038360279217512	PHF5A
chr22:clu_932_-	Success	6.9129078843871	1	0.000200561496680324	0.00239111464566288	POLR3H
chr22:clu_933_-	Success	6.10780463960964	2	0.00222543107710689	0.016556108342999	POLR3H
chr22:clu_934_-	Success	3.53914716838153	3	0.0694436945990818	0.202996707863319	SNU13
chr22:clu_935_-	Success	1.32336882191157	3	0.44935468530384	0.655755660331856	SNU13
chr22:clu_936_-	Success	12.3697670362817	2	4.24500722465342e-06	8.6212727679358e-05	PMM1
chr22:clu_937_-	Success	7.37295131140127	7	0.0393980593665587	0.138017654599466	PMM1
chr22:clu_938_-	Success	5.24846906785388	1	0.00119572523646938	0.0101867570989241	DESI1
chr22:clu_939_-	Success	0.220729905811709	1	0.50641870676285	0.702890530817638	DESI1
chr22:clu_940_-	Success	1.95915898352177	3	0.270420471247683	0.481113499849805	DESI1
chr22:clu_941_-	Success	3.48861849899163	2	0.0305430382764304	0.115632638815029	NAGA
chr22:clu_942_-	Success	3.58587451031872	2	0.027712422231102	0.10812329215969	NAGA
chr22:clu_943_-	Success	2.02639252676681	4	0.398909301774381	0.610492887223441	NAGA
chr22:clu_944_-	Success	-0.0237752019729669	2	1	1	NDUFA6
chr22:clu_945_-	Not enough valid samples	NA	NA	NA	NA	CYP2D7,CYP2D8P
chr22:clu_946_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CYP2D8P
chr22:clu_947_-	Not enough valid samples	NA	NA	NA	NA	CYP2D6
chr22:clu_948_-	Not enough valid samples	NA	NA	NA	NA	CYP2D7
chr22:clu_949_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	CYP2D7
chr22:clu_950_-	Not enough valid samples	NA	NA	NA	NA	CYP2D6,CYP2D7
chr22:clu_951_-	Not enough valid samples	NA	NA	NA	NA	CYP2D7
chr22:clu_952_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CYP2D8P
chr22:clu_953_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CYP2D8P
chr22:clu_954_-	Success	8.10848015286047	3	0.00102355321902361	0.00902907064337659	TCF20
chr22:clu_955_-	Success	0.647508974900887	1	0.255125261682785	0.463728363759929	TCF20
chr22:clu_956_-	Not enough valid samples	NA	NA	NA	NA	RRP7BP
chr22:clu_957_-	Success	7.96380018708442	2	0.000347828788235545	0.00377024718715363	RRP7A,RRP7BP
chr22:clu_958_-	Success	0.475108998916539	2	0.621817275361754	0.791235149454866	RRP7BP
chr22:clu_959_-	Success	2.96840772533324	4	0.203916886386643	0.403731706167959	RRP7A
chr22:clu_960_-	Success	2.74969444200178	3	0.138675173454507	0.317114867978933	POLDIP3
chr22:clu_961_-	Success	1.09499418081759	2	0.334541553701267	0.546777409342518	POLDIP3
chr22:clu_962_-	Success	0.824136807875675	2	0.438613436770622	0.646421304919918	POLDIP3
chr22:clu_963_-	Success	1.20040310814568	1	0.121272736163902	0.290965422417847	POLDIP3
chr22:clu_964_-	Success	4.49250507462421	3	0.0294908500820057	0.11274337535235	CYB5R3
chr22:clu_965_-	Success	2.76182587010771	2	0.0631763112486483	0.19026651613883	ARFGAP3
chr22:clu_966_-	Success	2.09211028427944	1	0.0408019705820655	0.141630674937618	ARFGAP3
chr22:clu_967_-	Success	5.78930855344515	10	0.314247143691548	0.526218374267697	PACSIN2
chr22:clu_968_-	Success	4.54341922119875	2	0.0106369741363134	0.0536579233083515	PACSIN2
chr22:clu_969_-	Success	1.8743909133218	2	0.153448401764363	0.337705906901607	TTLL1
chr22:clu_970_-	Success	1.81343993730388	6	0.72701946122105	0.864633086930314	TTLL1
chr22:clu_971_-	Success	0.04883432758038	1	0.754645481664594	0.883559481039729	TTLL1
chr22:clu_972_-	Success	4.98290897600805	2	0.00685409513090173	0.0389002734123764	TTLL1
chr22:clu_973_-	Success	15.6657314292315	4	2.61989366133398e-06	5.61679212768699e-05	MCAT
chr22:clu_974_-	Success	0.357870279558199	1	0.397544647156989	0.609191368621759	MCAT
chr22:clu_975_-	Success	0.0420218939361234	1	0.771890395720555	0.893707535668491	TTLL12
chr22:clu_976_-	Success	0.0537293733715387	1	0.74305607477623	0.875695772745829	TTLL12
chr22:clu_977_-	Success	0.0975687970889396	1	0.658674603095873	0.818468826401511	TTLL12
chr22:clu_978_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	EFCAB6
chr22:clu_979_-	Not enough valid samples	NA	NA	NA	NA	EFCAB6
chr22:clu_980_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	EFCAB6
chr22:clu_981_-	Success	3.85725976989715	6	0.259773230172818	0.469311360082096	EFCAB6
chr22:clu_982_-	Not enough valid samples	NA	NA	NA	NA	NA
chr22:clu_983_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr22:clu_984_-	Success	23.4191214543371	17	0.000128987769273431	0.00164183516742907	NUP50-DT
chr22:clu_985_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	KIAA0930
chr22:clu_986_-	Success	0.906170866382581	3	0.612252926262086	0.784687109729415	KIAA0930
chr22:clu_987_-	Success	1.14528979322313	3	0.514328010060181	0.709068617265537	KIAA0930
chr22:clu_988_-	Not enough valid samples	NA	NA	NA	NA	AL021391.1
chr22:clu_989_-	Not enough valid samples	NA	NA	NA	NA	LINC00899
chr22:clu_990_-	Not enough valid samples	NA	NA	NA	NA	LINC00899
chr22:clu_991_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr22:clu_992_-	Success	20.6137555074529	11	2.2021562781559e-05	0.000362720766577614	CDPF1
chr22:clu_993_-	Not enough valid samples	NA	NA	NA	NA	NA
chr22:clu_994_-	Success	2.33774744448419	3	0.197160614091207	0.395297515540645	CERK
chr22:clu_995_-	Not enough valid samples	NA	NA	NA	NA	AL078622.1
chr22:clu_996_-	Success	0.345666716351275	1	0.405711200839565	0.61691786372196	BRD1
chr22:clu_997_-	Success	7.68667503503821	5	0.00888069320144754	0.0469221561669479	BRD1
chr22:clu_998_-	Success	1.62738563820176	2	0.19644247508285	0.39457178290758	BRD1
chr22:clu_999_-	Success	0.776787779746655	1	0.212608366768695	0.414651779027512	BRD1
chr3:clu_18131_+	Success	10.9448413341088	13	0.0570948108024336	0.177620279433714	CHL1
chr3:clu_18132_+	Success	2.4909290399973	1	0.0256144583627392	0.102352239806239	CHL1
chr3:clu_18133_+	Success	6.71964699915452	2	0.00120696419814964	0.0102542267745584	CHL1
chr3:clu_18134_+	Success	1.93101750859094	1	0.0493903881882724	0.160897275382245	CHL1
chr3:clu_18135_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr3:clu_18136_+	Not enough valid samples	NA	NA	NA	NA	LINC01266
chr3:clu_18137_+	Success	18.4661081602389	13	0.000424562584145292	0.00442216977500992	TRNT1
chr3:clu_18138_+	Success	2.09226868210499	4	0.381607128410753	0.594170196458469	TRNT1
chr3:clu_18139_+	Success	1.38207693920072	3	0.429434871083137	0.638536505355369	TRNT1
chr3:clu_18140_+	Success	5.51478722640604	13	0.608339972490527	0.782042314189872	SETMAR
chr3:clu_18141_+	Not enough valid samples	NA	NA	NA	NA	ITPR1
chr3:clu_18142_+	Success	7.24929261301304	2	0.000710676934689929	0.0067375290782237	ITPR1
chr3:clu_18143_+	Success	0.32443675918671	1	0.420515714222541	0.629883434728106	ITPR1
chr3:clu_18144_+	Success	3.79767995119255	2	0.0224227333920745	0.0933657866457026	ITPR1
chr3:clu_18145_+	Success	1.02549323871835	2	0.358619536734827	0.570960286772033	ITPR1
chr3:clu_18146_+	Success	1.40276870676962	2	0.245915153560231	0.453063472925418	ITPR1
chr3:clu_18147_+	Success	0.164132468005846	2	0.848629598163528	0.942242469344413	BHLHE40
chr3:clu_18148_+	Success	0.0107254034548987	1	0.883557522822954	0.963960383455706	ARL8B
chr3:clu_18149_+	Success	0.0427217150961496	1	0.770051844502565	0.89282800181672	ARL8B
chr3:clu_18150_+	Success	2.57567574303539	2	0.0761023797663288	0.215097839603683	ARL8B
chr3:clu_18151_+	Success	3.667966208297	2	0.0255283365048901	0.102204013930457	EDEM1
chr3:clu_18152_+	Success	1.01577809116407	1	0.154062787530437	0.338438732555189	EDEM1
chr3:clu_18153_+	Success	2.69692761864798	1	0.0202077770332037	0.0864383744264624	EDEM1
chr3:clu_18154_+	Success	8.43703132055816	7	0.0182265496651366	0.0803490413642122	LMCD1
chr3:clu_18155_+	Success	1.93625135788989	1	0.0490832787392988	0.16032226445245	LMCD1
chr3:clu_18156_+	Success	11.0405170174636	9	0.0086256746651934	0.0459925746817038	THUMPD3
chr3:clu_18157_+	Success	0.117299159814138	3	0.971819655600555	1	THUMPD3
chr3:clu_18158_+	Success	-5.68676303102984	4	1	1	THUMPD3
chr3:clu_18159_+	Success	5.98428749546292	7	0.101597044562993	0.259484562794353	SETD5
chr3:clu_18160_+	Success	6.85623304163164	6	0.0330182940220821	0.122290873608433	SETD5
chr3:clu_18161_+	Success	0.617397088994039	3	0.744671891891787	0.876824700211389	SETD5
chr3:clu_18162_+	Success	3.32360711391084	7	0.466511804212784	0.670260536911848	SETD5
chr3:clu_18163_+	Success	2.35258960737428	4	0.318906748611398	0.531074040391128	SETD5
chr3:clu_18164_+	Success	0.294494747467979	1	0.442810140987523	0.650445532807082	SETD5
chr3:clu_18165_+	Success	0.15136176876149	1	0.582180023795384	0.762706388055114	SETD5
chr3:clu_18166_+	Success	0.409129723394472	4	0.935983503606179	0.994048188525398	SETD5
chr3:clu_18167_+	Success	2.48817517595853	3	0.173537101370632	0.365141589653355	SETD5
chr3:clu_18168_+	Success	0.650820262134403	2	0.521617737953927	0.714406101494156	SETD5
chr3:clu_18169_+	Success	0.341051603837855	1	0.4088634316481	0.619590420131124	SETD5
chr3:clu_18170_+	Success	0.708710079457887	3	0.701456477734902	0.847903502371199	MTMR14
chr3:clu_18171_+	Success	6.99354371356094	5	0.0156916468393864	0.0716938590846241	MTMR14
chr3:clu_18172_+	Success	3.75242170497222	2	0.0234608617200321	0.0963914596690893	MTMR14
chr3:clu_18173_+	Success	4.39142424693637	7	0.268624968979992	0.479275894634537	MTMR14
chr3:clu_18174_+	Success	1.97780035009964	3	0.266298536582223	0.476403315976262	BRPF1
chr3:clu_18175_+	Success	0.775538534261614	1	0.212976506816119	0.415091367507141	BRPF1
chr3:clu_18176_+	Success	2.07428063161024	2	0.125646781313212	0.297554127035294	BRPF1
chr3:clu_18177_+	Success	32.7264061023743	21	1.8466900802595e-06	4.15109456059456e-05	OGG1
chr3:clu_18178_+	Success	3.2857477600337	4	0.160340962296946	0.346706304400218	ARPC4,ARPC4-TTLL3
chr3:clu_18179_+	Success	18.9270088726189	7	3.23007551086014e-06	6.73536019334311e-05	ARPC4,ARPC4-TTLL3
chr3:clu_18180_+	Success	1.6960513173035	2	0.183406309408968	0.37807564882942	ARPC4,ARPC4-TTLL3,TTLL3
chr3:clu_18181_+	Success	11.6835044144245	15	0.0766523643344307	0.216112455455144	TTLL3,ARPC4-TTLL3
chr3:clu_18182_+	Success	1.21132593937728	3	0.489431912210581	0.688575764245243	TTLL3,ARPC4-TTLL3
chr3:clu_18183_+	Success	4.37216681240443	6	0.18847530323838	0.384553561902429	TTLL3,ARPC4-TTLL3
chr3:clu_18184_+	Success	0.56439104786682	1	0.288035269199838	0.499885201882438	JAGN1
chr3:clu_18185_+	Success	4.58883830488776	7	0.240150131863975	0.446298063440213	IL17RE
chr3:clu_18186_+	Success	0.46297693985025	3	0.819160450374678	0.924576052439478	IL17RE
chr3:clu_18187_+	Not enough valid samples	NA	NA	NA	NA	IL17RE
chr3:clu_18188_+	Success	3.43530935516537	6	0.33297831739088	0.54522536157574	IL17RC
chr3:clu_18189_+	Success	4.06956076321512	8	0.419999749377125	0.629604581840912	IL17RC
chr3:clu_18190_+	Success	3.46500223780458	2	0.0312729354435355	0.117509925493263	IL17RC
chr3:clu_18191_+	Success	7.33703519662959	4	0.00542722385984018	0.0326931468182124	IL17RC
chr3:clu_18192_+	Success	4.75164190954456	5	0.0905968284741745	0.241091576739053	IL17RC
chr3:clu_18193_+	Success	6.63870462661725	5	0.0209132948328479	0.0888101806372266	IL17RC
chr3:clu_18194_+	Success	12.8720887521195	8	0.0011615442519973	0.00996094262429959	IL17RC,CRELD1
chr3:clu_18195_+	Success	7.81828571556252	4	0.00354769129054455	0.0236416669397184	CRELD1
chr3:clu_18196_+	Success	0.659451388406524	1	0.250789062894352	0.458687732563419	CRELD1
chr3:clu_18197_+	Success	0.201414869603468	2	0.817573174926206	0.923488100026202	CRELD1
chr3:clu_18198_+	Success	0.298653579985853	2	0.741816344957352	0.874879412512013	CRELD1
chr3:clu_18199_+	Success	6.95051414568479	4	0.00761772472267163	0.0420770438100669	CRELD1
chr3:clu_18200_+	Success	2.87148809334303	3	0.124807018919267	0.296317246302137	PRRT3-AS1
chr3:clu_18201_+	Success	0.451876498065985	1	0.341777384249111	0.554017797089966	PRRT3-AS1
chr3:clu_18202_+	Success	1.3355848024471	1	0.102180906961136	0.26041436307592	PRRT3-AS1
chr3:clu_18203_+	Success	3.46646089783599	4	0.139475747168671	0.318194902266905	EMC3-AS1
chr3:clu_18204_+	Success	16.0666620739671	13	0.00229535561754872	0.0169369181403762	EMC3-AS1
chr3:clu_18205_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FANCD2
chr3:clu_18206_+	Not enough valid samples	NA	NA	NA	NA	FANCD2
chr3:clu_18207_+	Not enough valid samples	NA	NA	NA	NA	FANCD2
chr3:clu_18208_+	Success	3.53843651907664	2	0.0290587243452429	0.111583942669456	BRK1
chr3:clu_18209_+	Success	2.68718438793439	3	0.146348856011926	0.327819387762848	VHL
chr3:clu_18210_+	Success	2.76253202134694	2	0.0631317149658835	0.190150109850632	IRAK2
chr3:clu_18211_+	Success	0.60635731369598	1	0.270795162531706	0.481565845549656	TATDN2,AC022384.1
chr3:clu_18212_+	Success	4.55188968805487	2	0.010547254519402	0.0532893745556961	TATDN2,AC022384.1
chr3:clu_18213_+	Success	3.01072596529957	1	0.0141330149072652	0.0662960474906425	TATDN2,AC022384.1
chr3:clu_18214_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	GHRLOS
chr3:clu_18215_+	Success	64.5885397159363	13	3.04917061029757e-21	6.02060619207335e-19	HRH1,ATG7
chr3:clu_18216_+	Success	6.63832904461924	4	0.0100002000938936	0.0511884142108136	ATG7
chr3:clu_18217_+	Success	4.43199271100093	4	0.0645905823673451	0.193216025267396	ATG7
chr3:clu_18218_+	Success	0.379630707411707	2	0.684114000799428	0.83595349136919	ATG7
chr3:clu_18219_+	Success	0.944415137748365	2	0.388906961400333	0.600993621639328	ATG7
chr3:clu_18220_+	Success	6.06149646948893	3	0.00697349747177306	0.0394379886190956	ATG7
chr3:clu_18221_+	Not enough valid samples	NA	NA	NA	NA	SYN2
chr3:clu_18222_+	Success	3.24853581828484	1	0.0108052315661155	0.05425854664134	SYN2
chr3:clu_18223_+	Success	23.9004806027406	5	3.90020865491781e-09	1.61391945982996e-07	SYN2
