cluster_id	annotation	chr	start	end	strand	deltapsi	p.adjust	transcript_ids	min_intron_number	mode_intron_number	gene	biotype	genes_in_cluster	is_first_intron	condition	conditions	num_introns
clu_7568_-	gencode	chr19	29702977	29708254	-	0.237127807577715	1.61869316991401e-67	ENST00000592153.5,ENST00000614091.4,ENST00000392278.2,ENST00000591243.1,ENST00000323670.13	1	2	C19orf12	protein_coding	C19orf12	TRUE	beige	beige&white	2
clu_7665_-	gencode	chr19	37691618	37692152	-	-0.151238669251985	2.22382063168456e-11	ENST00000590008.5,ENST00000586732.1,ENST00000587199.5,ENST00000358582.9,ENST00000585624.1,ENST00000589676.5,ENST00000593040.5	1	1	ZNF781,ZFP30	protein_coding,lncRNA	ZFP30,ZNF781,AC093227.2	TRUE	white	white	1
clu_7750_-	gencode	chr19	42217045	42217632	-	0.106435100874113	0.0234594556644168	ENST00000598727.5,ENST00000596251.6,ENST00000336034.8	1	1	DEDD2	protein_coding	DEDD2	TRUE	beige	beige	1
clu_7827_-	refseq	chr19	45713573	45717265	-	0.117423851715832	9.53354297051067e-09	rna-XM_047438539.1	1	1	FBXO46	NA	FBXO46	TRUE	beige	beige&white	2
clu_7827_-	gencode	chr19	45713573	45730849	-	-0.101408622780691	9.53354297051067e-09	ENST00000317683.4	1	1	FBXO46	protein_coding	FBXO46	TRUE	white	beige&white	2
clu_7898_-	gencode	chr19	48633655	48634349	-	-0.140285918662479	0.000519436124225274	ENST00000593500.1	1	1	DBP	protein_coding	DBP	TRUE	white	white	1
clu_7937_-	gencode	chr19	49809575	49811363	-	-0.105378687994115	0.0278599940388628	ENST00000313777.9,ENST00000525370.5,ENST00000377092.8,ENST00000525130.5,ENST00000528043.5,ENST00000533418.5,ENST00000528094.5	4	5	FUZ	protein_coding,nonsense_mediated_decay	FUZ	FALSE	white	beige&white	2
clu_7937_-	gencode	chr19	49809258	49809378	-	0.105378687994114	0.0278599940388628	ENST00000528094.5,ENST00000525130.5,ENST00000313777.9,ENST00000533418.5,ENST00000525370.5,ENST00000377092.8,ENST00000527973.1	2	5	FUZ	protein_coding,nonsense_mediated_decay,lncRNA	FUZ	FALSE	beige	beige&white	2
clu_8048_-	gencode	chr19	55103568	55112467	-	0.130996679289683	0.00143822778183047	ENST00000592993.1,ENST00000435544.6,ENST00000263433.8	3	3	PPP1R12C	protein_coding	PPP1R12C	FALSE	beige	beige&white	2
clu_8048_-	gencode	chr19	55112795	55117223	-	-0.109139477898264	0.00143822778183047	ENST00000592993.1,ENST00000263433.8	1	1	PPP1R12C	protein_coding	PPP1R12C	TRUE	white	beige&white	2
clu_8082_-	gencode	chr19	56462429	56477272	-	-0.14508173032178	0.0393034808896754	ENST00000592189.5,ENST00000292069.10	1	1	ZNF667	nonsense_mediated_decay,protein_coding	ZNF667	TRUE	white	white	1
clu_8092_-	gencode	chr19	57556357	57559656	-	-0.103222215921313	0.000731146087956946	ENST00000601415.5,ENST00000457177.5,ENST00000595560.1,ENST00000376230.7,ENST00000325134.9,ENST00000447310.5	1	1	ZNF550	protein_coding,retained_intron,nonsense_mediated_decay	ZNF550	TRUE	white	white	1
clu_8097_-	gencode	chr19	57910114	57912060	-	-0.120596106094286	0.00127005294818273	ENST00000599251.1,ENST00000597515.5,ENST00000598629.5,ENST00000598526.5,ENST00000312026.6,ENST00000595559.1	2	3	ZNF417	protein_coding	AC010326.2,ZNF417	FALSE	white	white	1
clu_8160_+	gencode	chr13	23889011	23890000	+	0.133599984975138	0.0342363388648253	ENST00000382133.9	1	1	PCOTH	lncRNA	PCOTH	TRUE	beige	beige	1
clu_8435_+	gencode	chr13	110716008	110719229	+	0.299018330503072	8.38013927842872e-07	ENST00000375774.3	1	1	ING1	protein_coding	ING1	TRUE	beige	beige&white	2
clu_8435_+	gencode	chr13	110714285	110719229	+	-0.299294036202077	8.38013927842872e-07	ENST00000333219.8	1	1	ING1	protein_coding	ING1	TRUE	white	beige&white	2
clu_85_-	gencode	chrX	19645475	19683823	-	0.19763477667601	8.64796855858099e-16	ENST00000379726.7,ENST00000397821.8,ENST00000379697.7,ENST00000379698.8,ENST00000432234.5	5	5	SH3KBP1	protein_coding	SH3KBP1	FALSE	beige	beige&white	2
clu_85_-	gencode	chrX	19645475	19670862	-	-0.134239283399422	8.64796855858099e-16	ENST00000379716.5	1	1	SH3KBP1	protein_coding	SH3KBP1	TRUE	white	beige&white	2
clu_8502_-	gencode	chr8	7323833	7324297	-	0.133748012443162	4.49649901192585e-05	ENST00000665607.1,ENST00000663272.1,ENST00000656213.1,ENST00000529456.1	5	5	FAM66B	lncRNA	FAM66B	FALSE	beige	beige	1
clu_8539_-	gencode	chr8	17675252	17684328	-	-0.228910261561898	3.36132857291302e-06	ENST00000519263.5,ENST00000522149.5,ENST00000381861.7,ENST00000517818.5,ENST00000520196.5,ENST00000524044.5,ENST00000262102.10,ENST00000381869.5,ENST00000297488.10,ENST00000524371.5,ENST00000518713.5,ENST00000521635.5,ENST00000544260.3	2	2	MTUS1	protein_coding,lncRNA,nonsense_mediated_decay	MTUS1	FALSE	white	beige&white	2
clu_8539_-	gencode	chr8	17675252	17676276	-	0.184330860065735	3.36132857291302e-06	ENST00000519066.5,ENST00000634613.1,ENST00000517413.5	1	1	MTUS1	protein_coding,retained_intron	MTUS1	TRUE	beige	beige&white	2
clu_8774_-	gencode	chr8	73422702	73458677	-	-0.105176448369836	1.32438230044339e-09	ENST00000522818.1	1	1	STAU2	lncRNA	STAU2	TRUE	white	beige&white	2
clu_8774_-	gencode	chr8	73422702	73552012	-	0.122947681472536	1.32438230044339e-09	ENST00000524300.6,ENST00000522695.5,ENST00000523558.5	8	8	STAU2	protein_coding	STAU2	FALSE	beige	beige&white	2
clu_8865_-	gencode	chr8	98456000	98526742	-	0.119891388587915	3.55949726259127e-13	ENST00000523601.5,ENST00000419617.7,ENST00000617590.1	8	8	STK3	protein_coding	STK3	FALSE	beige	beige&white	2
clu_8865_-	cryptic	chr8	98456000	98473268	-	-0.115987876729174	3.55949726259127e-13	Unknown	NA	NA	NA	Unknown	NA	NA	white	beige&white	2
clu_8894_-	gencode	chr8	101719648	101790862	-	0.186132871681379	1.59921959323751e-61	ENST00000522951.5,ENST00000220931.11,ENST00000522448.5	1	1	NCALD	protein_coding	NCALD	TRUE	beige	beige	1
clu_8953_-	gencode	chr8	119593860	119600678	-	0.113284780742715	2.2679149796376e-17	ENST00000522826.5,ENST00000075322.10,ENST00000427067.6	11	11	ENPP2	protein_coding	ENPP2	FALSE	beige	beige	1
clu_8958_-	gencode	chr8	119638527	119638748	-	-0.194749486615053	6.80677749089231e-12	ENST00000520066.5,ENST00000075322.10,ENST00000259486.10,ENST00000522826.5,ENST00000518958.1	1	1	ENPP2	protein_coding,nonsense_mediated_decay	ENPP2	TRUE	white	beige&white	2
clu_8958_-	gencode	chr8	119638527	119673252	-	0.136221346495041	6.80677749089231e-12	ENST00000427067.6	1	1	ENPP2	protein_coding	ENPP2	TRUE	beige	beige&white	2
clu_9008_-	gencode	chr8	129903350	129970943	-	-0.1198053720182	5.56716678768307e-41	ENST00000519020.5,ENST00000523509.5,ENST00000517654.5,ENST00000523288.5	2	2	FAM49B	protein_coding,retained_intron	FAM49B	FALSE	white	white	1
clu_9035_-	cryptic	chr8	134521001	134522079	-	0.137574818368105	1.06901064861595e-06	Unknown	NA	NA	NA	Unknown	NA	NA	beige	beige&white	2
clu_9035_-	gencode	chr8	134521001	134532834	-	-0.139954938613235	1.06901064861595e-06	ENST00000429442.6,ENST00000520214.5,ENST00000523924.5,ENST00000517307.5,ENST00000523243.5,ENST00000377838.8,ENST00000518408.5,ENST00000520727.5,ENST00000523399.5,ENST00000520356.5	2	12	ZFAT	protein_coding,nonsense_mediated_decay,lncRNA,retained_intron	ZFAT	FALSE	white	beige&white	2
clu_9130_-	gencode	chr8	144103225	144103553	-	-0.143295205793266	2.22112670442987e-07	ENST00000398712.7,ENST00000359551.6,ENST00000531375.1	1	1	SHARPIN	protein_coding,nonsense_mediated_decay,retained_intron	SHARPIN	TRUE	white	beige&white	2
clu_9130_-	gencode	chr8	144103225	144104025	-	0.117171225358083	2.22112670442987e-07	ENST00000534435.1,ENST00000534242.5	1	1	SHARPIN	retained_intron,lncRNA	SHARPIN	TRUE	beige	beige&white	2
clu_9159_-	gencode	chr8	144465096	144465571	-	-0.102305421101416	0.0098288954772908	ENST00000424149.6	1	1	CYHR1	protein_coding	CYHR1	TRUE	white	white	1
clu_9180_-	refseq	chr8	144816108	144825313	-	0.14592389345428	0.00791517941058053	rna-NR_147501.1	1	1	LOC100130027	NA	Unknown	TRUE	beige	beige	1
clu_9262_+	gencode	chr21	15730438	15762891	+	-0.111575628919499	1.97375982652067e-09	ENST00000285681.6,ENST00000351097.9,ENST00000285679.10,ENST00000400183.6	1	1	USP25	protein_coding	USP25	TRUE	white	white	1
clu_9271_+	gencode	chr21	16419741	16487490	+	0.181532276293197	1.13210514651244e-06	ENST00000667374.1,ENST00000435697.1,ENST00000667313.1,ENST00000662279.1,ENST00000660213.1,ENST00000418813.6,ENST00000663412.1,ENST00000659105.1,ENST00000665189.1,ENST00000657977.1,ENST00000602892.5,ENST00000667011.1,ENST00000664030.1,ENST00000659192.1,ENST00000658389.1,ENST00000665230.1,ENST00000453910.5,ENST00000656031.1,ENST00000658826.1,ENST00000671218.1,ENST00000652938.1,ENST00000663516.1,ENST00000660287.1,ENST00000664445.1,ENST00000664910.1,ENST00000669307.1,ENST00000664485.1	1	1	MIR99AHG	lncRNA	MIR99AHG	TRUE	beige	beige	1
clu_9549_-	gencode	chr9	13140149	13140843	-	-0.200801572506289	1.22016033095031e-12	ENST00000540202.1	1	1	MPDZ	lncRNA	MPDZ	TRUE	white	white	1
clu_9593_-	gencode	chr9	21477292	21559489	-	-0.121688872262687	0.00223884369647943	ENST00000670459.1,ENST00000304425.4	1	1	MIR31HG	lncRNA	MIR31HG	TRUE	white	beige&white	2
clu_9593_-	gencode	chr9	21477292	21559748	-	0.121688872262687	0.00223884369647943	ENST00000663833.1,ENST00000654736.1	1	1	MIR31HG	lncRNA	MIR31HG	TRUE	beige	beige&white	2
clu_9756_-	cryptic	chr9	64637611	64638717	-	-0.142926685696456	4.61765578042843e-48	Unknown	NA	NA	NA	Unknown	NA	NA	white	white	1
clu_9854_-	gencode	chr9	91220992	91296021	-	0.134289302245534	5.68013411479405e-07	ENST00000375731.8,ENST00000303617.5	5	5	AUH	protein_coding	AUH	FALSE	beige	beige&white	2
clu_9854_-	refseq	chr9	91294797	91296021	-	-0.134289302245534	5.68013411479405e-07	rna-XM_005252072.3,rna-XM_011518800.4,rna-XM_047423529.1	5	5	AUH	NA	AUH	FALSE	white	beige&white	2
clu_9924_-	gencode	chr9	96852005	96854088	-	-0.153128167104068	0.000242140884503483	ENST00000478850.5,ENST00000466833.5	1	1	ZNF782	protein_coding,lncRNA	ZNF782	TRUE	white	white	1
clu_9926_-	gencode	chr9	96944085	96949555	-	-0.121437417371063	2.66577986038179e-07	ENST00000637864.1,ENST00000375223.5	4	4	MFSD14C	lncRNA,protein_coding	MFSD14C	FALSE	white	white	1
