in_trifid	intron_coords	condition	deltapsi	p.adjust	gene	cluster_id	annotation	mean_trifid_score	mean_norm_score	median_norm_score	transcripts	transcript_names	sig
not_in_trifid	chr16:69142299:69143178:+	beige	0.209838800074757	6.75963464239484e-13	UTP4	clu_5371_+	gencode	-0.1	-0.1	-0.1	ENST00000569615	NA	sig_beige
not_in_trifid	chr17:17752506:17754229:+	beige	0.132326553482435	0.0100101217140638	CATG00000030853.1	clu_34427_+	fantom_cat	-0.1	-0.1	-0.1	ENCT00000172625	NA	sig_beige
not_in_trifid	chr17:39912497:39915367:-	beige	0.117049460852254	1.49789326666134e-05	NA	clu_19881_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr17:47181637:47188746:-	beige	0.13172064326087	0.00134608248969182	CDC27	clu_20067_-	gencode	-0.1	-0.1	-0.1	ENST00000528748	NA	sig_beige
not_in_trifid	chr17:48592456:48592568:-	white	-0.114503159698996	0.0375098025212233	ENSG00000120075.5	clu_20091_-	fantom_cat	-0.1	-0.1	-0.1	HBMT00000631061	NA	sig_white
not_in_trifid	chr17:64353518:64353612:-	white	-0.130337403649501	0.0216140301975436	NA	clu_20248_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_white
not_in_trifid	chr17:7857198:7883235:-	white	-0.114340876648486	7.31078901859381e-17	ENSG00000183011.9	clu_19494_-	fantom_cat	-0.1	-0.1	-0.1	MICT00000141137,HBMT00000619772,MICT00000141136,ENCT00000180634,ENCT00000180633,FTMT26500033233	NA	sig_white
not_in_trifid	chr17:82101866:82104194:-	beige	0.137940390500977	0.000218986073772087	NA	clu_20571_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr18:77105286:77133516:-	beige	0.16342952818283	1.88215728924961e-08	MBP	clu_21316_-	gencode	-0.1	-0.1	-0.1	ENST00000497479,ENST00000490754	NA	sig_beige
not_in_trifid	chr19:37691618:37691943:-	beige	0.0807299398362128	2.31472580648404e-11	ENSG00000196381.6	clu_7665_-	fantom_cat	-0.1	-0.1	-0.1	FTMT27300017267	NA	beige
not_in_trifid	chr19:42215252:42217632:-	white	-0.0478576674988537	0.0250818273084851	DEDD2	clu_7750_-	gencode	-0.1	-0.1	-0.1	ENST00000602201,ENST00000598415,ENST00000602075,ENST00000598090,ENST00000593804,ENST00000600559,ENST00000601135	NA	white
not_in_trifid	chr19:52456736:52456868:+	white	-0.064615652028718	0.0021432709607841	AC010332.3	clu_27149_+	gencode	-0.1	-0.1	-0.1	ENST00000596674	NA	white
not_in_trifid	chr19:53469639:53483750:+	beige	0.0875216984170766	1.22972525249902e-08	NA	clu_27159_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	beige
not_in_trifid	chr1:113757755:113757992:-	beige	0.150442530566778	2.44751369850962e-08	ENSG00000116793.11	clu_28417_-	fantom_cat	-0.1	-0.1	-0.1	ENCT00000030267,FTMT20100064822,FTMT20100082089,FTMT20100096736	NA	sig_beige
not_in_trifid	chr1:115744912:115757484:-	beige	0.10340385707165	2.55740880498521e-07	ENSG00000118729.10	clu_28446_-	fantom_cat	-0.1	-0.1	-0.1	HBMT00000071565,HBMT00000071564	NA	sig_beige
not_in_trifid	chr1:160128541:160128652:+	beige	0.142781730042065	3.88858862607815e-06	ENSG00000018625.10	clu_14479_+	fantom_cat	-0.1	-0.1	-0.1	ENCT00000013045	NA	sig_beige
not_in_trifid	chr1:161226136:161226476:+	beige	0.0916895510234231	0.0412242543486592	TOMM40L	clu_14511_+	gencode	-0.1	-0.1	-0.1	ENST00000470426	NA	beige
not_in_trifid	chr1:173188569:173239907:-	beige	0.0527812631373216	0.000836995508464117	NA	clu_28926_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	beige
not_in_trifid	chr1:184568485:184590739:+	beige	0.311663295542553	6.39050348633951e-14	C1orf21	clu_14703_+	gencode	-0.1	-0.1	-0.1	ENST00000367514	NA	sig_beige
not_in_trifid	chr1:201739844:201780421:+	beige	0.336395980640373	5.72557233347551e-43	NAV1	clu_14762_+	gencode	-0.1	-0.1	-0.1	ENST00000490213	NA	sig_beige
not_in_trifid	chr1:201888781:201889445:+	beige	0.127472185707685	0.000329724608270765	SHISA4	clu_14776_+	gencode	-0.1	-0.1	-0.1	ENST00000464117	NA	sig_beige
not_in_trifid	chr1:230912758:230912886:-	beige	0.124053884701923	0.00996851254780308	NA	clu_29244_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr1:233179175:233179609:-	beige	0.16595113534109	1.16191345004054e-06	NA	clu_29260_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr1:240285507:240294822:+	white	-0.123946674569365	6.86853555110113e-10	ENSG00000155816.15	clu_15046_+	fantom_cat	-0.1	-0.1	-0.1	FTMT20300112023,FTMT20300031193	NA	sig_white
not_in_trifid	chr1:245155487:245155750:+	beige	0.189240408332765	6.63298382848638e-14	ENSG00000162849.11	clu_15074_+	fantom_cat	-0.1	-0.1	-0.1	FTMT20300112127,HBMT00000048742	NA	sig_beige
not_in_trifid	chr1:55178132:55214606:-	beige	0.146626414870572	8.20690384321617e-10	ENSG00000162402.8	clu_28101_-	fantom_cat	-0.1	-0.1	-0.1	MICT00000011543,FTMT20100018845,FTMT20100018843,FTMT20100016253	NA	sig_beige
not_in_trifid	chr1:6615591:6616757:+	beige	0.113894052251373	0.010820094361199	ENSG00000116273.5	clu_13073_+	fantom_cat	-0.1	-0.1	-0.1	ENCT00000000790	NA	sig_beige
not_in_trifid	chr1:87129994:87133614:+	beige	0.15004837819315	8.87815203151219e-40	LINC01140	clu_13883_+	gencode	-0.1	-0.1	-0.1	ENST00000469312,ENST00000461990,ENST00000490006,ENST00000471417	NA	sig_beige
not_in_trifid	chr20:50568234:50568380:+	beige	0.110200198474989	1.76880946995602e-11	ENSG00000196396.5	clu_6825_+	fantom_cat	-0.1	-0.1	-0.1	FTMT27900017299	NA	sig_beige
not_in_trifid	chr21:32284155:32298086:-	beige	0.0984360726014144	7.71805325035544e-17	NA	clu_37190_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	beige
not_in_trifid	chr22:21483090:21484005:-	beige	0.0837705584943644	1.30690727501479e-05	PI4KAP2	clu_653_-	gencode	-0.1	-0.1	-0.1	ENST00000480319,ENST00000467443,ENST00000450651,ENST00000479693,ENST00000463608,ENST00000360806,ENST00000494740,ENST00000486209,ENST00000462560	NA	beige
not_in_trifid	chr22:38169471:38192033:-	beige	0.100346980501855	1.17519137916942e-13	PLA2G6	clu_868_-	gencode	-0.1	-0.1	-0.1	ENST00000417303	NA	sig_beige
not_in_trifid	chr22:41394011:41394096:+	beige	0.110062744792813	2.85440151746326e-07	NA	clu_16094_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr22:50205024:50206317:+	white	-0.0852957971215642	0.0174577906288022	ENSG00000073169.9	clu_16190_+	fantom_cat	-0.1	-0.1	-0.1	FTMT28700000859,FTMT28700004262,HBMT00000946105,FTMT28700004783,FTMT28700005059,MICT00000236259,FTMT28700003549,FTMT28700007456	NA	white
not_in_trifid	chr2:109436807:109436893:+	beige	0.16275003946893	4.08340506783979e-14	ENSG00000172985.8	clu_31616_+	fantom_cat	-0.1	-0.1	-0.1	HBMT00000774657,HBMT00000774658	NA	sig_beige
not_in_trifid	chr2:152433495:152521943:+	beige	0.360522009193666	1.9672473867296e-14	NA	clu_31811_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr2:238909563:238909842:+	beige	0.1627251183188	9.19134423151986e-38	NA	clu_32408_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr2:27967443:27987993:+	white	-0.0955903691887267	7.58334286974667e-11	NA	clu_31057_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	white
not_in_trifid	chr2:53739404:53756736:+	beige	0.0541227367608728	0.00010030990108371	CATG00000042805.1	clu_31226_+	fantom_cat	-0.1	-0.1	-0.1	FTMT20700003331	NA	beige
not_in_trifid	chr2:69466551:69480860:-	beige	0.0707050223033756	2.71993975779022e-27	ENSG00000115977.14,ENSG00000188971.4	clu_11994_-	fantom_cat	-0.1	-0.1	-0.1	ENCT00000243557,FTMT20500020202,FTMT20500020892,FTMT20500100253,MICT00000191165,HBMT00000806730	NA	beige
not_in_trifid	chr3:136152738:136196572:-	beige	0.0948490238020764	2.87506886674816e-05	ENSG00000174579.3	clu_4197_-	fantom_cat	-0.1	-0.1	-0.1	FTMT20900005620,ENCT00000309319	NA	beige
not_in_trifid	chr3:157428488:157436883:-	white	-0.576461449686528	3.31001069162455e-19	VEPH1	clu_4326_-	gencode	-0.1	-0.1	-0.1	ENST00000482685	NA	sig_white
not_in_trifid	chr3:33592496:33596711:-	beige	0.0368681538875611	9.60257897135013e-06	NA	clu_3423_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	beige
not_in_trifid	chr3:42654695:42658275:+	beige	0.138555106631415	9.68335560003143e-05	ZBTB47	clu_18406_+	refseq	-0.1	-0.1	-0.1	NM_001410746	NA	sig_beige
not_in_trifid	chr3:46551610:46606809:-	white	-0.0785137357520221	7.68989734950954e-05	NA	clu_3499_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	white
not_in_trifid	chr3:73404395:73556700:-	beige	0.108281448906426	1.6404314808188e-15	PDZRN3	clu_3877_-	gencode	-0.1	-0.1	-0.1	ENST00000498048	NA	sig_beige
not_in_trifid	chr4:1200047:1201269:-	beige	0.224762051235118	1.84438601095178e-30	SPON2	clu_36362_-	gencode	-0.1	-0.1	-0.1	ENST00000400762	NA	sig_beige
not_in_trifid	chr4:150491035:150510521:-	white	-0.160487577310395	3.14489103374872e-22	ENSG00000198589.6	clu_36935_-	fantom_cat	-0.1	-0.1	-0.1	HBMT00001091654,HBMT00001091650,ENCT00000337557	NA	sig_white
not_in_trifid	chr4:150491035:150510537:-	white	-0.128326021040819	3.14489103374872e-22	NA	clu_36935_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_white
not_in_trifid	chr4:150906405:150907060:-	beige	0.264572364956075	1.22900464310824e-10	NA	clu_36940_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr4:15546854:15550824:+	beige	0.124419785307673	0.00154802654859796	NA	clu_39572_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr4:53507469:53507606:-	white	-0.177837740977988	7.94177148076972e-05	ENSG00000072201.9	clu_36568_-	fantom_cat	-0.1	-0.1	-0.1	FTMT21300031834	NA	sig_white
not_in_trifid	chr5:132387866:132388921:+	white	-0.183005330161266	4.25409519930371e-08	SLC22A5	clu_22644_+	gencode	-0.1	-0.1	-0.1	ENST00000479605	NA	sig_white
not_in_trifid	chr5:32100963:32101105:+	beige	0.0583902264910026	8.89143135824249e-06	PDZD2	clu_22147_+	gencode	-0.1	-0.1	-0.1	ENST00000515115,ENST00000513490	NA	beige
not_in_trifid	chr5:7865983:7868979:-	white	-0.122577558937016	6.06154635464101e-07	FASTKD3	clu_5623_-	gencode	-0.1	-0.1	-0.1	ENST00000282110,ENST00000513658	NA	sig_white
not_in_trifid	chr6:33080534:33080672:+	white	-0.11294153528535	0.00479069939017091	HLA-DPB1	clu_23278_+	gencode	-0.1	-0.1	-0.1	ENST00000471184,ENST00000488575	NA	sig_white
not_in_trifid	chr6:35027219:35054099:+	beige	0.131760855658049	2.29957217548264e-07	NA	clu_23325_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr6:79538843:79673614:+	white	-0.234620169954316	9.7114698913785e-09	SH3BGRL2	clu_23618_+	refseq	-0.1	-0.1	-0.1	NR_171675	NA	sig_white
not_in_trifid	chr7:102376322:102397620:+	white	-0.0589072270898915	8.89151411195498e-16	PRKRIP1	clu_40903_+	gencode	-0.1	-0.1	-0.1	ENST00000482549,ENST00000469763,ENST00000482465,ENST00000477886	NA	white
not_in_trifid	chr7:1044658:1045337:+	white	-0.277971657921197	1.40190675122259e-08	GPR146	clu_40240_+	gencode	-0.1	-0.1	-0.1	ENST00000481403	NA	sig_white
not_in_trifid	chr7:143621020:143643864:+	beige	0.110118089280482	0.003227172584564	AC073264.3	clu_41120_+	gencode	-0.1	-0.1	-0.1	ENST00000642873	NA	sig_beige
not_in_trifid	chr7:40815803:40860316:+	white	-0.1808474290951	1.08123767410809e-11	ENSG00000175600.11	clu_40485_+	fantom_cat	-0.1	-0.1	-0.1	ENCT00000399029	NA	sig_white
not_in_trifid	chr7:5394595:5397122:-	beige	0.111326496857342	0.026587002873786	ENSG00000182095.10	clu_35421_-	fantom_cat	-0.1	-0.1	-0.1	MICT00000317912,MICT00000317915,MICT00000317914,ENCT00000408197,MICT00000317913	NA	sig_beige
not_in_trifid	chr8:144103225:144104025:-	beige	0.122341102220121	2.25351936390357e-07	SHARPIN	clu_9130_-	gencode	-0.1	-0.1	-0.1	ENST00000534242,ENST00000534435	NA	sig_beige
not_in_trifid	chr8:23566940:23568322:+	white	-0.0910296314848689	0.00235839582983249	SLC25A37	clu_21499_+	gencode	-0.1	-0.1	-0.1	ENST00000522164	NA	white
not_in_trifid	chr8:73422702:73458677:-	white	-0.16749068445737	1.37691644109026e-09	STAU2	clu_8774_-	gencode	-0.1	-0.1	-0.1	ENST00000522818	NA	sig_white
not_in_trifid	chr8:98456000:98473268:-	white	-0.168484967932208	3.61389235482179e-13	NA	clu_8865_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_white
not_in_trifid	chr9:13140149:13140843:-	white	-0.224335503969063	9.36143263721501e-09	MPDZ	clu_9549_-	gencode	-0.1	-0.1	-0.1	ENST00000540202	NA	sig_white
not_in_trifid	chrX:100593402:100593895:+	beige	0.298573567853816	9.59641194243569e-10	ENSG00000000005.5	clu_15429_+	fantom_cat	-0.1	-0.1	-0.1	HBMT00001537219	NA	sig_beige
not_in_trifid	chrX:110087950:110109080:+	white	-0.109056497466205	9.21479153185464e-05	ENSG00000157600.7	clu_15504_+	fantom_cat	-0.1	-0.1	-0.1	FTMT29100006756,ENCT00000470698	NA	sig_white
not_in_trifid	chrX:115019977:115042445:-	white	-0.139141820902246	8.94722549232041e-21	ENSG00000123496.3	clu_391_-	fantom_cat	-0.1	-0.1	-0.1	ENCT00000480481	NA	sig_white
not_in_trifid	chrX:135348837:135349110:+	white	-0.0859472128419112	0.0157091908779417	ENSG00000173275.8	clu_15599_+	fantom_cat	-0.1	-0.1	-0.1	ENCT00000472322	NA	white
not_in_trifid	chrX:149538172:149540695:-	white	-0.108214304143098	0.000453866666586205	LINC00893	clu_491_-	gencode	-0.1	-0.1	-0.1	ENST00000608355,ENST00000609161,ENST00000447209	NA	sig_white
not_in_trifid	chrX:15675778:15688661:+	white	-0.175051194972181	5.44750243891257e-99	CA5BP1	clu_15162_+	gencode	-0.1	-0.1	-0.1	ENST00000380333,ENST00000448692	NA	sig_white
cluster_not_in_trifid	chr10:102449750:102450187:+	white	-0.365075391087288	5.10488959305498e-11	NA	clu_29976_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_white
cluster_not_in_trifid	chr10:102450022:102450187:+	beige	0.365075391087288	5.10488959305498e-11	RPARP-AS1	clu_29976_+	gencode	-0.1	-0.1	-0.1	ENST00000663480,ENST00000669625,ENST00000492465,ENST00000494270,ENST00000473970	NA	sig_beige
cluster_not_in_trifid	chr10:31308152:31309893:-	white	-0.0787161259549255	0.0212172154116444	ZEB1-AS1	clu_37551_-	gencode	-0.1	-0.1	-0.1	ENST00000424191	NA	white
cluster_not_in_trifid	chr10:31318540:31320283:-	beige	0.12732691358068	0.0212172154116444	ZEB1-AS1	clu_37551_-	gencode	-0.1	-0.1	-0.1	ENST00000606286	NA	sig_beige
cluster_not_in_trifid	chr10:42550615:42551400:-	white	-0.101070116419108	0.0278877074296653	NA	clu_37595_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_white
cluster_not_in_trifid	chr10:42550615:42551573:-	beige	0.0634813949645763	0.0278877074296653	ZNF37BP	clu_37595_-	gencode	-0.1	-0.1	-0.1	ENST00000452075	NA	beige
cluster_not_in_trifid	chr10:47210992:47223815:+	beige	0.0422026249898844	5.54380833401385e-13	LOC105378291	clu_29597_+	refseq	-0.1	-0.1	-0.1	XR_428742	NA	beige
cluster_not_in_trifid	chr10:47210992:47224736:+	white	-0.102937819337678	5.54380833401385e-13	CATG00000118013.1	clu_29597_+	fantom_cat	-0.1	-0.1	-0.1	MICT00000041466,FTMT23700010324	NA	sig_white
cluster_not_in_trifid	chr11:4180711:4202259:+	beige	0.104910926837252	0.000147507443447757	LINC02749	clu_38294_+	gencode	-0.1	-0.1	-0.1	ENST00000667222	NA	sig_beige
cluster_not_in_trifid	chr11:4180711:4319123:+	white	-0.0431568247881521	0.000147507443447757	NA	clu_38294_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	white
cluster_not_in_trifid	chr11:64246089:64247953:+	white	-0.112482563829699	1.57293888633902e-07	PPP1R14B-AS1	clu_38705_+	gencode	-0.1	-0.1	-0.1	ENST00000544553	NA	sig_white
cluster_not_in_trifid	chr11:64247259:64247953:+	beige	0.0933690636200814	1.57293888633902e-07	PPP1R14B-AS1	clu_38705_+	gencode	-0.1	-0.1	-0.1	ENST00000538355,ENST00000652899	NA	beige
cluster_not_in_trifid	chr11:804463:809412:-	beige	0.107909277185479	0.0257366926592164	PIDD1	clu_1129_-	gencode	-0.1	-0.1	-0.1	ENST00000534525,ENST00000534649	NA	sig_beige
cluster_not_in_trifid	chr11:806095:809412:-	white	-0.0495992758755855	0.0257366926592164	PIDD1	clu_1129_-	gencode	-0.1	-0.1	-0.1	ENST00000530911	NA	white
cluster_not_in_trifid	chr11:86955007:86955814:-	beige	0.184072849253408	1.93406559337023e-07	ENSG00000174804.3	clu_1917_-	fantom_cat	-0.1	-0.1	-0.1	FTMT24100026942	NA	sig_beige
cluster_not_in_trifid	chr11:86955007:86956152:-	white	-0.187354945082414	1.93406559337023e-07	ENSG00000174804.3	clu_1917_-	fantom_cat	-0.1	-0.1	-0.1	HBMT00000255099,FTMT24100024604,ENCT00000081670,HBMT00000255100,HBMT00000255102	NA	sig_white
cluster_not_in_trifid	chr12:46383713:46387747:+	beige	0.0427673604872532	0.0123593867593312	AC008014.1	clu_10722_+	gencode	-0.1	-0.1	-0.1	ENST00000663959,ENST00000551503,ENST00000666942,ENST00000667191	NA	beige
cluster_not_in_trifid	chr12:46387609:46387747:+	white	-0.109085278386473	0.0123593867593312	ENSG00000272369.1,ENSG00000257261.1	clu_10722_+	fantom_cat	-0.1	-0.1	-0.1	FTMT24700034887,HBMT00000304476,FTMT24700045309,FTMT24700045308,HBMT00000304479,HBMT00000304480,HBMT00000304475	NA	sig_white
cluster_not_in_trifid	chr13:23889011:23890000:+	beige	0.117668696299511	0.0374727479989091	PCOTH	clu_8160_+	gencode	-0.1	-0.1	-0.1	ENST00000382133	NA	sig_beige
cluster_not_in_trifid	chr13:23889737:23890000:+	white	-0.0614173830266442	0.0374727479989091	PCOTH	clu_8160_+	refseq	-0.1	-0.1	-0.1	NR_172515,NR_172516	NA	white
cluster_not_in_trifid	chr14:100895039:100898957:+	white	-0.0652395748835919	0.0303123730712074	MEG8	clu_34049_+	gencode	-0.1	-0.1	-0.1	ENST00000553584	NA	white
cluster_not_in_trifid	chr14:100898053:100898957:+	beige	0.125972420885852	0.0303123730712074	MEG8	clu_34049_+	gencode	-0.1	-0.1	-0.1	ENST00000638012,ENST00000668725,ENST00000553465	NA	sig_beige
cluster_not_in_trifid	chr14:95533061:95533693:-	white	-0.104134670827856	0.000119656533870619	SNHG10	clu_16767_-	gencode	-0.1	-0.1	-0.1	ENST00000667668,ENST00000554169,ENST00000667310	NA	sig_white
cluster_not_in_trifid	chr14:95533061:95534593:-	beige	0.119858909072469	0.000119656533870619	SNHG10	clu_16767_-	gencode	-0.1	-0.1	-0.1	ENST00000553559,ENST00000660378	NA	sig_beige
cluster_not_in_trifid	chr15:101973352:101973592:+	beige	0.0708941317400817	0.00300032202456851	WASH3P	clu_30920_+	gencode	-0.1	-0.1	-0.1	ENST00000560956,ENST00000558784,ENST00000354296,ENST00000557932	NA	beige
cluster_not_in_trifid	chr15:101973727:101973905:+	white	-0.100322545358648	0.00300032202456851	WASH3P	clu_30920_+	gencode	-0.1	-0.1	-0.1	ENST00000354296,ENST00000558784,ENST00000560956,ENST00000557932	NA	sig_white
cluster_not_in_trifid	chr15:30545967:30553792:+	white	-0.106016946086521	1.40083747854134e-07	NA	clu_30271_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_white
cluster_not_in_trifid	chr15:30596738:30600102:+	beige	0.0785318016472077	1.40083747854134e-07	ULK4P2	clu_30271_+	gencode	-0.1	-0.1	-0.1	ENST00000569682,ENST00000561753	NA	beige
cluster_not_in_trifid	chr15:50355545:50370332:+	beige	0.121454750375573	0.00584898900750954	GABPB1-AS1	clu_30458_+	gencode	-0.1	-0.1	-0.1	ENST00000668321	NA	sig_beige
cluster_not_in_trifid	chr15:50355765:50356100:+	white	-0.122294699350989	0.00584898900750954	GABPB1-AS1	clu_30458_+	gencode	-0.1	-0.1	-0.1	ENST00000648591,ENST00000560359,ENST00000659570	NA	sig_white
cluster_not_in_trifid	chr15:62570849:62589687:+	beige	0.0664166641278903	3.90781494476578e-34	NA	clu_30508_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	beige
cluster_not_in_trifid	chr15:62570852:62589687:+	beige	0.165347710514995	3.90781494476578e-34	NA	clu_30508_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
cluster_not_in_trifid	chr15:85749125:85750242:-	white	-0.170262770797198	3.43328381924396e-06	AC021739.2	clu_2861_-	gencode	-0.1	-0.1	-0.1	ENST00000558375	NA	sig_white
cluster_not_in_trifid	chr15:85750339:85755822:-	beige	0.0436858637866119	3.43328381924396e-06	NA	clu_2861_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	beige
cluster_not_in_trifid	chr16:8849993:8855034:+	beige	0.216723842967787	0.00100786212620983	NA	clu_4787_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
cluster_not_in_trifid	chr16:8851050:8855034:+	white	-0.402745913439456	0.00100786212620983	AC022167.2	clu_4787_+	gencode	-0.1	-0.1	-0.1	ENST00000565934	NA	sig_white
cluster_not_in_trifid	chr17:47483090:47490166:-	white	-0.175644605021189	3.84353973855446e-05	MRPL45P2	clu_20069_-	gencode	-0.1	-0.1	-0.1	ENST00000572695,ENST00000425159,ENST00000573318	NA	sig_white
cluster_not_in_trifid	chr17:47488955:47490166:-	beige	0.191762255124303	3.84353973855446e-05	ENSG00000228782.3	clu_20069_-	fantom_cat	-0.1	-0.1	-0.1	ENCT00000184790	NA	sig_beige
cluster_not_in_trifid	chr17:47918571:47938571:-	beige	0.154389851273114	3.02733548670828e-29	NA	clu_20079_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
cluster_not_in_trifid	chr17:47918571:47941336:-	white	-0.154926441817431	3.02733548670828e-29	SP2-AS1	clu_20079_-	gencode	-0.1	-0.1	-0.1	ENST00000411573,ENST00000585280,ENST00000451140	NA	sig_white
cluster_not_in_trifid	chr19:56397988:56398277:+	beige	0.0936871377550277	0.0188706815560897	ENSG00000198440.5,ENSG00000267454.1	clu_27224_+	fantom_cat	-0.1	-0.1	-0.1	MICT00000181754,FTMT27500036578,HBMT00000721151,ENCT00000208744	NA	beige
cluster_not_in_trifid	chr19:56398048:56398277:+	white	-0.109263153000983	0.0188706815560897	ZNF582-AS1,ZNF583	clu_27224_+	gencode	-0.1	-0.1	-0.1	ENST00000589888,ENST00000587979,ENST00000588635	NA	sig_white
cluster_not_in_trifid	chr1:144720690:144757916:+	beige	0.0892358429660903	0.0194004596697921	NA	clu_14173_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	beige
cluster_not_in_trifid	chr1:144721138:144757916:+	white	-0.102807009296161	0.0194004596697921	NA	clu_14173_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_white
cluster_not_in_trifid	chr1:155983200:155983366:-	white	-0.124360852541789	1.62711905715973e-15	ENSG00000116584.13	clu_28797_-	fantom_cat	-0.1	-0.1	-0.1	FTMT20100072050	NA	sig_white
cluster_not_in_trifid	chr1:155983200:155983470:-	beige	0.154000706571077	1.62711905715973e-15	ENSG00000116584.13	clu_28797_-	fantom_cat	-0.1	-0.1	-0.1	ENCT00000032846	NA	sig_beige
cluster_not_in_trifid	chr1:209661567:209662911:-	beige	0.131325472947909	1.28094775294536e-50	HSD11B1-AS1	clu_29110_-	gencode	-0.1	-0.1	-0.1	ENST00000445272,ENST00000441672	NA	sig_beige
cluster_not_in_trifid	chr1:209724144:209742497:-	white	-0.0670199312591032	1.28094775294536e-50	ENSG00000227591.1	clu_29110_-	fantom_cat	-0.1	-0.1	-0.1	ENCT00000037288	NA	white
cluster_not_in_trifid	chr1:219086660:219092177:-	white	-0.23589249308442	1.35197970319345e-10	ENSG00000228063.1	clu_29140_-	fantom_cat	-0.1	-0.1	-0.1	FTMT20100077250,ENCT00000037897,ENCT00000037923,ENCT00000037918,ENCT00000037930	NA	sig_white
cluster_not_in_trifid	chr1:219150031:219156120:-	beige	0.120353428703896	1.35197970319345e-10	LYPLAL1-DT	clu_29140_-	gencode	-0.1	-0.1	-0.1	ENST00000661230,ENST00000668290,ENST00000670257,ENST00000663684,ENST00000655283,ENST00000669535,ENST00000657470,ENST00000441331	NA	sig_beige
cluster_not_in_trifid	chr1:243059668:243060419:-	white	-0.11053373282106	0.0399130194535125	LINC01347	clu_29312_-	gencode	-0.1	-0.1	-0.1	ENST00000627498	NA	sig_white
cluster_not_in_trifid	chr1:243069704:243078988:-	beige	0.0805412503410231	0.0399130194535125	LINC01347	clu_29312_-	gencode	-0.1	-0.1	-0.1	ENST00000627498	NA	beige
cluster_not_in_trifid	chr1:3737854:3740233:-	white	-0.067801053232704	0.000228144337063964	TP73-AS1	clu_27418_-	gencode	-0.1	-0.1	-0.1	ENST00000648479,ENST00000418088,ENST00000649468,ENST00000650039,ENST00000647831	NA	white
cluster_not_in_trifid	chr1:3738513:3740233:-	beige	0.106005237301484	0.000228144337063964	TP73-AS1	clu_27418_-	gencode	-0.1	-0.1	-0.1	ENST00000423764,ENST00000648270,ENST00000608600,ENST00000648526,ENST00000587071,ENST00000636630,ENST00000648600,ENST00000650037	NA	sig_beige
cluster_not_in_trifid	chr20:1373178:1374484:+	beige	0.075832434150671	0.0271004295260434	SDCBP2-AS1	clu_6425_+	gencode	-0.1	-0.1	-0.1	ENST00000446423	NA	beige
cluster_not_in_trifid	chr20:1374698:1376798:+	white	-0.111692857082627	0.0271004295260434	SDCBP2-AS1	clu_6425_+	gencode	-0.1	-0.1	-0.1	ENST00000446423	NA	sig_white
cluster_not_in_trifid	chr20:30398045:30399222:+	white	-0.204013426089502	0.0298048509243847	FRG1BP	clu_6570_+	gencode	-0.1	-0.1	-0.1	ENST00000278882	NA	sig_white
cluster_not_in_trifid	chr20:30398045:30400719:+	beige	0.14763121745707	0.0298048509243847	NA	clu_6570_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
cluster_not_in_trifid	chr20:35218061:35272005:-	white	-0.0411592320430467	0.00574486232587409	MMP24OS	clu_20817_-	gencode	-0.1	-0.1	-0.1	ENST00000566203,ENST00000635104	NA	white
